"","x"
"80769","GM44391"
"80770","PSD3"
"80771","SOX13"
"80772","GM37592"
"80773","MFN1"
"80774","4930563I02RIK"
"80775","2610017A05RIK"
"80776","GM56952"
"80777","LAMTOR4"
"80778","OR8K21"
"80779","GM56971"
"80780","GM56976"
"80781","GM13719"
"80782","DLX6OS1"
"80783","GM14101"
"80784","OR8K22"
"80785","GM25704"
"80786","GM14103"
"80787","GM48554"
"80788","GM14094"
"80789","GM27449"
"80790","OR8K53"
"80791","GM14100"
"80792","OR8K23"
"80793","TRAPPC14"
"80794","GM56984"
"80795","GM56997"
"80796","CLEC2M"
"80797","OR8J3B"
"80798","GM56768"
"80799","BMP2"
"80800","GM8596"
"80801","6230400D17RIK"
"80802","GM28100"
"80803","MIR3090"
"80804","CLEC12A"
"80805","GM25258"
"80806","GM18180"
"80807","OR8K24"
"80808","SPATA3"
"80809","GM56757"
"80810","SLC44A2"
"80811","OR8Y1-PS1"
"80812","GM20734"
"80813","OLFR1060-PS1"
"80814","GM16315"
"80815","HAO1"
"80816","CACTIN"
"80817","CLEC12B"
"80818","TRIM25"
"80819","TAS1R3"
"80820","4930519K11RIK"
"80821","GM20462"
"80822","GPSM3"
"80823","TMX4"
"80824","GAL3ST4"
"80825","GM49012"
"80826","CPTP"
"80827","GM52113"
"80828","GNB4"
"80829","CLEC1B"
"80830","INTS11"
"80831","PBX2"
"80832","TBXA2R"
"80833","GM43720"
"80834","GPC2"
"80835","GIPC3"
"80836","DGKE"
"80837","GM14037"
"80838","GM14038"
"80839","OR8K36-PS1"
"80840","OR8K37"
"80841","OR8K38"
"80842","HMG20B"
"80843","OR5T7"
"80844","2810459M11RIK"
"80845","OR8K3B"
"80846","OR5N1-PS1"
"80847","GM33246"
"80848","OR8K39"
"80849","CLEC9A"
"80850","OR8K40"
"80851","OR8E1-PS1"
"80852","OR5AV1-PS1"
"80853","PSMD1"
"80854","OR5T5"
"80855","OR5T18"
"80856","GM56762"
"80857","EMID1"
"80858","OR5T9"
"80859","OR5T15"
"80860","OR8H6"
"80861","GM41230"
"80862","OR8H7"
"80863","AGER"
"80864","GM37640"
"80865","STAG3"
"80866","GM16114"
"80867","SLC25A31"
"80868","OR8H8"
"80869","GM48002"
"80870","OR8H9"
"80871","GM43914"
"80872","CLEC1A"
"80873","GM9922"
"80874","OR8H10"
"80875","GM49225"
"80876","1810062O18RIK"
"80877","OR5T16"
"80878","GM22018"
"80879","ADAM9"
"80880","OR5T17"
"80881","HSPA4L"
"80882","OR8H11-PS1"
"80883","PUSL1"
"80884","OR8I2"
"80885","TM2D2"
"80886","OR5BE3"
"80887","GM22786"
"80888","B230110C06RIK"
"80889","HTR2B"
"80890","OR5J1"
"80891","CLEC7A"
"80892","OR5AQ1B"
"80893","PIDD1"
"80894","OLFR1108-PS1"
"80895","GM37914"
"80896","OR5AQ6"
"80897","GM21972"
"80898","HTRA4"
"80899","ARMC9"
"80900","OR5AQ7"
"80901","CFAP92"
"80902","GM13733"
"80903","OR5AQ1"
"80904","ILF3"
"80905","GM33524"
"80906","ACAP3"
"80907","EFCC1"
"80908","OR5AS1"
"80909","NLK-PS1"
"80910","PLCB1"
"80911","GM16933"
"80912","PLEKHA2"
"80913","GM5879"
"80914","GP9"
"80915","GM56749"
"80916","RAB43"
"80917","GM525"
"80918","GM48925"
"80919","GM30969"
"80920","GM22534"
"80921","GM11497"
"80922","GM56323"
"80923","NOG"
"80924","GM2018"
"80925","MFSD12"
"80926","MINK1"
"80927","GM44423"
"80928","9930120I10RIK"
"80929","ISY1"
"80930","RNF5"
"80931","GM48970"
"80932","TEKTIP1"
"80933","GM36617"
"80934","GM48029"
"80935","ZFP157"
"80936","AGPAT1"
"80937","GM30806"
"80938","FZR1"
"80939","A130051J06RIK"
"80940","GM5564"
"80941","GM45745"
"80942","VMN2R-PS24"
"80943","GM15935"
"80944","TACC1"
"80945","1700123K08RIK"
"80946","GM6961"
"80947","RPLP2"
"80948","GM55844"
"80949","PLK4"
"80950","UBE2J2"
"80951","ZFP68"
"80952","A430057M04RIK"
"80953","GM56737"
"80954","GM47774"
"80955","GM49729"
"80956","B130021K23RIK"
"80957","GM44064"
"80958","MIR17HG"
"80959","COPG1"
"80960","SNORA52"
"80961","PNPLA2"
"80962","9230109A22RIK"
"80963","GM15221"
"80964","EGFL8"
"80965","GM41168"
"80966","GM48447"
"80967","4930543I03RIK"
"80968","GM48449"
"80969","D130079A08RIK"
"80970","GM56234"
"80971","GM15497"
"80972","GM42815"
"80973","GM38232"
"80974","FAM20C"
"80975","GM56728"
"80976","GM49965"
"80977","GM17753"
"80978","DOHH"
"80979","2610037D02RIK"
"80980","GM20460"
"80981","MIR8108"
"80982","GM7730"
"80983","SUGP1"
"80984","PPT2"
"80985","OR12E1"
"80986","GM17613"
"80987","FOXL3"
"80988","GM13730"
"80989","OR10AG52"
"80990","PDGFA"
"80991","GM41219"
"80992","OR10E1-PS1"
"80993","GM13735"
"80994","OR10AG53"
"80995","GM48551"
"80996","GM35248"
"80997","MIR6913"
"80998","GM48552"
"80999","GM56448"
"81000","GM13732"
"81001","OR10AG54"
"81002","SMIM24"
"81003","GM13728"
"81004","OR10AG55-PS1"
"81005","GM13729"
"81006","TM6SF2"
"81007","OR10AG56"
"81008","GM13737"
"81009","GM13731"
"81010","OR12A1-PS1"
"81011","OR12E8"
"81012","HMCES"
"81013","OR12E9"
"81014","OR10AG57"
"81015","NFIC"
"81016","4930517O19RIK"
"81017","GM1826"
"81018","OR10AG2"
"81019","OR10AG58"
"81020","GM41138"
"81021","C1QTNF12"
"81022","OR12E7"
"81023","CRACR2B"
"81024","GM41231"
"81025","PRAMEL7"
"81026","HAPLN4"
"81027","RPS19-PS9"
"81028","B3GALT6"
"81029","GM54545"
"81030","GM44168"
"81031","PRAMEL6"
"81032","NCAN"
"81033","4933412L11RIK"
"81034","SDF4"
"81035","RAB7"
"81036","GM48942"
"81037","MFSD8"
"81038","QTRT1"
"81039","1700062C10RIK"
"81040","GM26680"
"81041","PRKAR1B"
"81042","GM13738"
"81043","OR5W9-PS1"
"81044","OR5W22"
"81045","5430440P10RIK"
"81046","MIR7066"
"81047","GM25906"
"81048","OR5W10"
"81049","RFXANK"
"81050","GM33321"
"81051","GM13740"
"81052","GM13744"
"81053","GM13743"
"81054","OR10AG59"
"81055","OR10AG60"
"81056","GM49018"
"81057","OR5W11"
"81058","GM10575"
"81059","OR8W1"
"81060","GM13742"
"81061","CD151"
"81062","OR5W1B"
"81063","B3GNT7"
"81064","ABHD18"
"81065","OR5W1"
"81066","GM38135"
"81067","2610300A13RIK"
"81068","OR5W12"
"81069","LONRF2"
"81070","MIR199A-1"
"81071","TMED1"
"81072","OR5W13"
"81073","OR5W14"
"81074","OR5W15"
"81075","NR2C2AP"
"81076","OR5W16"
"81077","TNFRSF4"
"81078","GM48954"
"81079","OLFR1139-PS1"
"81080","DNAAF5"
"81081","CHST10"
"81082","GM20519"
"81083","YIPF2"
"81084","RYR3"
"81085","BORCS8"
"81086","GM37090"
"81087","GM25982"
"81088","TNFRSF18"
"81089","GM48940"
"81090","POLR2L"
"81091","GM10076"
"81092","TSPAN4"
"81093","GM44187"
"81094","RPN1"
"81095","MEF2B"
"81096","GM16677"
"81097","GM37707"
"81098","GM6621"
"81099","NMS"
"81100","TIMM29"
"81101","MIR1191B"
"81102","CELF5"
"81103","GM7904"
"81104","MIR1946B"
"81105","GM56174"
"81106","LDLR"
"81107","SUN1"
"81108","TTLL10"
"81109","UTP25"
"81110","MIR6376"
"81111","H1F10"
"81112","SLC6A1"
"81113","GM48163"
"81114","GM2011"
"81115","GM44136"
"81116","GM44524"
"81117","FUNDC2B"
"81118","GM27174"
"81119","CHID1"
"81120","GM22043"
"81121","GM42436"
"81122","GM42437"
"81123","GM24503"
"81124","GM37548"
"81125","GM37843"
"81126","GM37209"
"81127","GM38246"
"81128","NOCT"
"81129","PRRT1"
"81130","GM49431"
"81131","A130010J15RIK"
"81132","GM20461"
"81133","FKBPL"
"81134","GM38357"
"81135","ELF2"
"81136","ATF6B"
"81137","GM56698"
"81138","GM30363"
"81139","GM27223"
"81140","AU022793"
"81141","GM16105"
"81142","NXNL1"
"81143","NCLN"
"81144","TRAF3IP3"
"81145","GM56877"
"81146","GM18602"
"81147","GM27207"
"81148","CBLN1"
"81149","GM27175"
"81150","4933402J07RIK"
"81151","SPC24"
"81152","GM56753"
"81153","4930449C09RIK"
"81154","OR2A55-PS1"
"81155","GM55366"
"81156","CES1D"
"81157","A330044P14RIK"
"81158","GM31392"
"81159","VMN1R-PS32"
"81160","MIR429"
"81161","MIR200A"
"81162","MIR200B"
"81163","KLRB1-PS1"
"81164","ANKRD65"
"81165","GM12828"
"81166","ERI3"
"81167","GM52992"
"81168","KANK2"
"81169","GM56708"
"81170","TNXB"
"81171","KLRA13-PS"
"81172","GM41392"
"81173","GM56717"
"81174","GM6600"
"81175","GM45909"
"81176","CES1E"
"81177","GM21940"
"81178","GM44133"
"81179","GM57774"
"81180","GM44134"
"81181","GM10032"
"81182","GM5581"
"81183","GM57775"
"81184","GM16571"
"81185","1100001I12RIK"
"81186","GM5885"
"81187","AB124611"
"81188","GM56699"
"81189","VMN1R-PS14"
"81190","GM55822"
"81191","G930009F23RIK"
"81192","VMN1R-PS15"
"81193","DMAP1"
"81194","SPR-PS1"
"81195","GM49120"
"81196","GM19131"
"81197","ALMS1-PS2"
"81198","GM19301"
"81199","S1PR4"
"81200","VMN1R-PS24"
"81201","GM33299"
"81202","GNA15"
"81203","AZIN1"
"81204","GM45727"
"81205","GM34589"
"81206","BC064078"
"81207","CES1F"
"81208","ZFP783"
"81209","4921522A10RIK"
"81210","GM20642"
"81211","GM5886"
"81212","GM12316"
"81213","ANKFN1"
"81214","E230015B07RIK"
"81215","GM16106"
"81216","GM44034"
"81217","GM56270"
"81218","OR2F1B"
"81219","GNA11"
"81220","GM47814"
"81221","GM22363"
"81222","GADL1"
"81223","OR2F2"
"81224","GM12840"
"81225","KLF18"
"81226","KLF17"
"81227","GM15872"
"81228","OR13M2-PS1"
"81229","GM45416"
"81230","GM47985"
"81231","AP2A2"
"81232","OR2Q1"
"81233","GM8947"
"81234","GM54599"
"81235","OR6B1"
"81236","GM12842"
"81237","GM56370"
"81238","SLC6A9"
"81239","IVNS1ABP"
"81240","CES1G"
"81241","TLE5"
"81242","GM4374"
"81243","GM56055"
"81244","VMN1R-PS5"
"81245","VMN1R261"
"81246","GM42959"
"81247","JKAMPL"
"81248","LBX2"
"81249","NOP2"
"81250","GM56754"
"81251","CHRNE"
"81252","CES1H"
"81253","GM10847"
"81254","GM31577"
"81255","IFFO1"
"81256","GM45766"
"81257","GM53022"
"81258","FHITOS"
"81259","CES5A"
"81260","MIR7063"
"81261","MIR6951"
"81262","MUC6"
"81263","GM30716"
"81264","GM49077"
"81265","GM5425"
"81266","2310043O21RIK"
"81267","NUAK1"
"81268","GM9934"
"81269","GM25860"
"81270","4931407E12RIK"
"81271","GM44715"
"81272","FAM181B"
"81273","4930404K13RIK"
"81274","CCNE1"
"81275","4930544D05RIK"
"81276","1700092E16RIK"
"81277","CKAP4"
"81278","GM22304"
"81279","GM29697"
"81280","RAB39"
"81281","GM49090"
"81282","SIAH1-PS2"
"81283","TCP11L2"
"81284","GM45786"
"81285","TNFRSF13C"
"81286","GM24389"
"81287","ZFP90"
"81288","C4B"
"81289","GM56760"
"81290","CUL5"
"81291","GP1BA"
"81292","SLC25A11"
"81293","4930447J18RIK"
"81294","GM49503"
"81295","GM25657"
"81296","GM17249"
"81297","CENPM"
"81298","4930577N17RIK"
"81299","CDH3"
"81300","GM55039"
"81301","POLR3B"
"81302","GM10101"
"81303","GM37399"
"81304","GM37203"
"81305","MGARP"
"81306","IGSF9B"
"81307","PPIFOS"
"81308","GM5142"
"81309","2900040C04RIK"
"81310","1700092C10RIK"
"81311","RNF167"
"81312","GM35419"
"81313","GAPDH"
"81314","1700128I11RIK"
"81315","GM10073"
"81316","GM22203"
"81317","D530033B14RIK"
"81318","CDH1"
"81319","1600014C10RIK"
"81320","GM26278"
"81321","MGAT4C"
"81322","GM48858"
"81323","SPATA19"
"81324","GM16835"
"81325","SMIM45"
"81326","GM9442"
"81327","SEPTIN3"
"81328","NDUFC1"
"81329","NCAPD2"
"81330","TANGO6"
"81331","SKIV2L-PS1"
"81332","GM54796"
"81333","TNXA"
"81334","PLEKHF1"
"81335","CYP21A1"
"81336","GM37646"
"81337","PFN1"
"81338","GOLIM4"
"81339","POP4"
"81340","CYP1A2"
"81341","ENO3"
"81342","C4A"
"81343","GM17114"
"81344","CCDC24"
"81345","CYP1A1"
"81346","SWT1"
"81347","STK19"
"81348","GM28581"
"81349","GM4451"
"81350","GM22638"
"81351","VMN1R87"
"81352","GM47032"
"81353","GM34250"
"81354","MIR3059"
"81355","GM47031"
"81356","GM47033"
"81357","GM47025"
"81358","GM7965"
"81359","GM47101"
"81360","VMN1R88"
"81361","GM26988"
"81362","NTS"
"81363","EDC3"
"81364","GM4879"
"81365","HAS3"
"81366","GM45525"
"81367","GM18428"
"81368","VMN1R89"
"81369","IFT80"
"81370","B4GALT2"
"81371","RASSF9"
"81372","VMN1R-PS69"
"81373","PLA2G4C"
"81374","GM32093"
"81375","DXO"
"81376","KIFC5C-PS"
"81377","CHTF8"
"81378","GM49146"
"81379","GM4780"
"81380","GM5422"
"81381","GM49135"
"81382","GM18252"
"81383","GM4925"
"81384","D630033A02RIK"
"81385","GM41142"
"81386","4930503E24RIK"
"81387","CLK3"
"81388","SPEER5-PS1"
"81389","GM47502"
"81390","GM18409"
"81391","ZFA-PS"
"81392","GM5175"
"81393","GM15666"
"81394","4930597G03RIK"
"81395","GM5176"
"81396","GM17229"
"81397","DERPC"
"81398","GM5779"
"81399","4930519F09RIK"
"81400","UTP4"
"81401","GM9797"
"81402","GM49364"
"81403","GPX4-PS2"
"81404","TRMT1L"
"81405","GM10275"
"81406","WBP2NL"
"81407","GM49145"
"81408","GM5177"
"81409","SKIC2"
"81410","SPAG7"
"81411","E030030I06RIK"
"81412","ADGB"
"81413","NAGA"
"81414","GM56747"
"81415","GM17173"
"81416","ATP6V0B"
"81417","SCARNA10"
"81418","GM28967"
"81419","MRPL51"
"81420","MAP2K6"
"81421","MIR3098"
"81422","GM44487"
"81423","VAMP1"
"81424","RPL10-PS2"
"81425","KCNG4"
"81426","GM16973"
"81427","HSBP1"
"81428","4930431P03RIK"
"81429","GM45723"
"81430","MLYCD"
"81431","DPH2"
"81432","GM56756"
"81433","GM48183"
"81434","D830044D21RIK"
"81435","SMC4"
"81436","MIR7682"
"81437","GM37893"
"81438","RNF2"
"81439","OSGIN1"
"81440","TAPBPL"
"81441","AA536875"
"81442","IPO13"
"81443","GM37805"
"81444","CD27"
"81445","GM37374"
"81446","GM57030"
"81447","GM57036"
"81448","GM57038"
"81449","GM57044"
"81450","9430081H08RIK"
"81451","PHETA2"
"81452","GM57047"
"81453","OR8G22"
"81454","NICN1"
"81455","9230106D20RIK"
"81456","NKAIN2"
"81457","1700024B18RIK"
"81458","GM26650"
"81459","SMDT1"
"81460","GM36527"
"81461","GM29072"
"81462","FCMR"
"81463","RPS8-PS4"
"81464","NECAB2"
"81465","GM56437"
"81466","PLA2G4C-PS"
"81467","KCNJ16"
"81468","MIR8113"
"81469","GM24175"
"81470","TUBA3A"
"81471","GM45268"
"81472","GM56438"
"81473","CABP5"
"81474","CDK19OS"
"81475","CCDC162"
"81476","GM5087"
"81477","AMT"
"81478","LTBR"
"81479","KCNJ2"
"81480","N-R5S41"
"81481","NDUFA6"
"81482","GM11675"
"81483","GM11676"
"81484","GM11677"
"81485","GM11674"
"81486","RPL7A-PS14"
"81487","KIF2B"
"81488","1700108J01RIK"
"81489","BSPH1"
"81490","ARTN"
"81491","GM11498"
"81492","GM11680"
"81493","MIR6971"
"81494","MIR6970"
"81495","IL24"
"81496","NELFE"
"81497","GM56335"
"81498","GM11500"
"81499","GM11501"
"81500","GM25113"
"81501","SOX9"
"81502","9930004E17RIK"
"81503","TCTA"
"81504","GM56734"
"81505","SCNN1A"
"81506","GM56730"
"81507","SLC38A8"
"81508","GM44254"
"81509","CAR10"
"81510","BSPH2-PS"
"81511","4930444M15RIK"
"81512","CYP2D22"
"81513","GM4459"
"81514","RPL21-PS13"
"81515","RHOA"
"81516","IL20"
"81517","GM7380"
"81518","DHCR24"
"81519","MIR6401"
"81520","MIR15B"
"81521","ADGRA1"
"81522","MIR16-2"
"81523","TRIM59"
"81524","DUXF3"
"81525","PSAP"
"81526","KPNA4"
"81527","MBTPS1"
"81528","IL19"
"81529","GM4974"
"81530","GET4"
"81531","UTF1"
"81532","MIR7686"
"81533","MIR202"
"81534","SPEF1L"
"81535","CYP2D11"
"81536","GM37568"
"81537","GM37401"
"81538","GM4291"
"81539","GPX1"
"81540","LACC1"
"81541","MIR7684"
"81542","CYP2D10"
"81543","GM24856"
"81544","GM11502"
"81545","GM11506"
"81546","SLC39A11"
"81547","GM12744"
"81548","USP4"
"81549","CIMAP2"
"81550","GM44468"
"81551","GM24942"
"81552","RPS13-PS7"
"81553","NDUFS1"
"81554","ADAM8"
"81555","CCDC122"
"81556","GM22009"
"81557","GM37558"
"81558","TNFRSF1A"
"81559","PEAR1"
"81560","TTC22"
"81561","COTL1"
"81562","SERP2"
"81563","ADAP1"
"81564","RPS26-PS1"
"81565","DEFA-PS13"
"81566","PARS2"
"81567","CCNB2-PS"
"81568","1700108F19RIK"
"81569","GM54393"
"81570","GM54394"
"81571","GM19267"
"81572","GM39147"
"81573","CLEC4G"
"81574","OR5W17"
"81575","CYP2D9"
"81576","OR5I1"
"81577","PLEKHG6"
"81578","OR8M1-PS1"
"81579","OR5W18"
"81580","TTC4"
"81581","OR12E15-PS1"
"81582","OR12E10"
"81583","OR12E11-PS1"
"81584","OR12E12-PS1"
"81585","OR12E13"
"81586","OR12E16-PS1"
"81587","OR12E14"
"81588","OR5W8"
"81589","OR5W19"
"81590","CD9"
"81591","DEFA27"
"81592","GM13745"
"81593","OR5W20"
"81594","VDAC3"
"81595","GM56242"
"81596","COX19"
"81597","OR9M1"
"81598","TMCO5B"
"81599","CFB"
"81600","GM44232"
"81601","FANCD2OS"
"81602","CYP2W1"
"81603","FGFR1"
"81604","BRK1"
"81605","OR5D16"
"81606","GM46501"
"81607","GM44200"
"81608","3110082I17RIK"
"81609","GM26505"
"81610","GM44199"
"81611","OR5L13"
"81612","GM49421"
"81613","TATDN2"
"81614","GM49419"
"81615","GM54398"
"81616","CYP2D32-PS"
"81617","CAMTA2"
"81618","OR5L14"
"81619","GM31369"
"81620","OR5D47"
"81621","ENTHD1"
"81622","OR9M2"
"81623","MIR339"
"81624","GPR146"
"81625","OR5W21-PS1"
"81626","PLCB4"
"81627","GM23220"
"81628","GM19141"
"81629","GRAP2"
"81630","C130050O18RIK"
"81631","GM44093"
"81632","GM44091"
"81633","NFU1"
"81634","GPER1"
"81635","MROH7"
"81636","FKBP1A-PS1"
"81637","4930431P22RIK"
"81638","GM26285"
"81639","RPS2-PS11"
"81640","ZFAND2A"
"81641","GM37963"
"81642","GM49220"
"81643","1700102P08RIK"
"81644","GM56763"
"81645","GM19829"
"81646","GM47505"
"81647","IHO1"
"81648","GM49553"
"81649","MIR6957"
"81650","FAM83F"
"81651","A430088P11RIK"
"81652","GM25456"
"81653","BC048562"
"81654","GM49512"
"81655","C1QTNF3"
"81656","KLHDC8B"
"81657","GM21430"
"81658","UNCX"
"81659","FAM151A"
"81660","GM6087"
"81661","GM17030"
"81662","GM49341"
"81663","GM41102"
"81664","GM56244"
"81665","GM42423"
"81666","ELFN1"
"81667","GM48931"
"81668","GM43704"
"81669","GM18368"
"81670","AMACR"
"81671","MAD1L1"
"81672","GM46474"
"81673","GM56063"
"81674","GM7206"
"81675","EEF1B2"
"81676","GM46475"
"81677","GM6580"
"81678","GM52991"
"81679","ACOT11"
"81680","GFPT1"
"81681","GM8961"
"81682","GM9637"
"81683","SLC45A2"
"81684","GM8584"
"81685","GM8582"
"81686","GM48781"
"81687","CCDC71"
"81688","RXFP3"
"81689","GM37475"
"81690","ADAMTS12"
"81691","RPL31-PS3"
"81692","LAMB2"
"81693","GM9800"
"81694","GM16525"
"81695","GM26991"
"81696","GM17046"
"81697","GM56065"
"81698","GM26457"
"81699","SNORA41"
"81700","CMKLR2"
"81701","GM3339"
"81702","GM10410"
"81703","GM56066"
"81704","INO80D"
"81705","GM26898"
"81706","MIR7062"
"81707","TUBGCP2"
"81708","GM21965"
"81709","GM24844"
"81710","TARS1"
"81711","GM20547"
"81712","GM11109"
"81713","GM43702"
"81714","GM16122"
"81715","GM16121"
"81716","GM43195"
"81717","GM43338"
"81718","NUDT1"
"81719","GM7565"
"81720","GM53005"
"81721","GM18962"
"81722","QARS1"
"81723","EAR-PS2"
"81724","PHF11"
"81725","GM14209"
"81726","GM8046"
"81727","GM14211"
"81728","GM26227"
"81729","LAMP5"
"81730","GM48134"
"81731","GM8032"
"81732","MIR6972"
"81733","CBX3-PS6"
"81734","GM12745"
"81735","GM12742"
"81736","GM12740"
"81737","COA7"
"81738","RPL36A-PS1"
"81739","GM5929"
"81740","GM3008"
"81741","OR5D41"
"81742","GM7152"
"81743","SHISAL2A"
"81744","PTP4A3"
"81745","D6ERTD527E"
"81746","PAK5"
"81747","GM48217"
"81748","GPX7"
"81749","GM8065"
"81750","ANTXR1"
"81751","GM12738"
"81752","TUT4"
"81753","GM37759"
"81754","MRM2"
"81755","MROH3"
"81756","GM8068"
"81757","ZFP511"
"81758","GM6490"
"81759","SNX8"
"81760","GM3115"
"81761","GM3298"
"81762","GM14056"
"81763","GM14054"
"81764","GM33933"
"81765","ANKEF1"
"81766","GM3636"
"81767","A430034D21RIK"
"81768","GM6356"
"81769","GM37552"
"81770","EAR-PS12"
"81771","GM26781"
"81772","INSRR"
"81773","GPR25"
"81774","GM7945"
"81775","GM7991"
"81776","KIF21B"
"81777","MSX3"
"81778","GM22106"
"81779","GM6536"
"81780","CALY"
"81781","MROH5"
"81782","GM7954"
"81783","GM2959"
"81784","TAGAP1"
"81785","GM49110"
"81786","GM32857"
"81787","GM8232"
"81788","RNASET2B"
"81789","GM8237"
"81790","GM8265"
"81791","SEMA6C"
"81792","GM8356"
"81793","PRAP1"
"81794","GM24967"
"81795","GM8362"
"81796","GM12739"
"81797","GM23138"
"81798","GM12737"
"81799","GM25827"
"81800","GM22345"
"81801","GM20430"
"81802","PRPF38A"
"81803","EAR-PS3"
"81804","GM4118"
"81805","FUOM"
"81806","GM3287"
"81807","GM49721"
"81808","NDUFB4C"
"81809","GM6569"
"81810","RPS6KA2"
"81811","GM32405"
"81812","ORC1"
"81813","EIF3B"
"81814","GM7935"
"81815","GM15387"
"81816","GM36967"
"81817","SNAP25"
"81818","GM29344"
"81819","GM29347"
"81820","GM37043"
"81821","GM29348"
"81822","SLC11A1"
"81823","GM25119"
"81824","SOX21OS1"
"81825","GPR31A"
"81826","TCP10A"
"81827","GM44415"
"81828","GM44416"
"81829","GM44417"
"81830","GM44418"
"81831","4933406F09RIK"
"81832","GM55805"
"81833","9530013L04RIK"
"81834","CC2D1B"
"81835","GM44414"
"81836","GKN1"
"81837","ECHS1"
"81838","GM14053"
"81839","MKKS"
"81840","GM26893"
"81841","MIR7038"
"81842","KIF19B"
"81843","GALNTL6"
"81844","GM42805"
"81845","CHST12"
"81846","GM53029"
"81847","DLEU2"
"81848","ADGRB1"
"81849","PAOX"
"81850","GM32158"
"81851","GRIFIN"
"81852","GKN2"
"81853","GM56450"
"81854","GM56451"
"81855","GPSM1"
"81856","GM43703"
"81857","LFNG"
"81858","ADAMTS9"
"81859","GM10033"
"81860","CTDSP1"
"81861","MAU2"
"81862","MTG1"
"81863","TTYH3"
"81864","GM20731"
"81865","GM17354"
"81866","ZFYVE9"
"81867","MIR26B"
"81868","SPRN"
"81869","VIL1"
"81870","OR6AE1"
"81871","TTLL2"
"81872","OR6F2"
"81873","GM49630"
"81874","UNC93A2"
"81875","OR6B13"
"81876","KNDC1"
"81877","GM44224"
"81878","GM43913"
"81879","GM26057"
"81880","GM6553"
"81881","SINHCAF"
"81882","GM49632"
"81883","TAGAP"
"81884","IQCE"
"81885","SDK2"
"81886","RSPH3A"
"81887","GM12741"
"81888","BTF3L4"
"81889","CATIP"
"81890","GM29103"
"81891","SLC45A3"
"81892","TXNDC12"
"81893","ELK4"
"81894","GM25539"
"81895","DENND5B"
"81896","GM49673"
"81897","GM22416"
"81898","RNASET2A"
"81899","KTI12"
"81900","FMN1"
"81901","RAB3B"
"81902","MFSD4A"
"81903","GM56812"
"81904","GABPB2"
"81905","GM12736"
"81906","8030443G20RIK"
"81907","BNIP3"
"81908","GM55125"
"81909","NRDC"
"81910","CEP43"
"81911","GM15779"
"81912","GM45507"
"81913","GM15781"
"81914","GM18258"
"81915","GM49058"
"81916","GM11689"
"81917","GM45668"
"81918","GM22578"
"81919","RPL38"
"81920","GM15780"
"81921","DPYSL4"
"81922","GM23462"
"81923","ETFBKMT"
"81924","KCNN1"
"81925","GM54686"
"81926","MROH4"
"81927","MLLT11"
"81928","CDC42SE1"
"81929","GM28308"
"81930","5730596B20RIK"
"81931","GM26501"
"81932","KBTBD8"
"81933","INCA1"
"81934","BRAT1"
"81935","GM128"
"81936","BNIPL"
"81937","GM17822"
"81938","GM5723"
"81939","AY512915"
"81940","SUCLG2"
"81941","GTPBP3"
"81942","ARC"
"81943","STK32C"
"81944","CUL7"
"81945","JRK"
"81946","QRICH1"
"81947","4933427E11RIK"
"81948","PSCA"
"81949","GM28976"
"81950","THEM6"
"81951","GM55850"
"81952","GM37120"
"81953","MIR135B"
"81954","GM7241"
"81955","KLHDC8A"
"81956","SLURP1"
"81957","LYPD2"
"81958","PROKR1"
"81959","TMCC2"
"81960","GM56441"
"81961","GM45328"
"81962","LRRC27"
"81963","PRUNE1"
"81964","CYLD"
"81965","SLURP2"
"81966","APLF"
"81967","LYNX1"
"81968","MINDY1"
"81969","TTYH2"
"81970","2310069G16RIK"
"81971","MIR6904"
"81972","LIN9"
"81973","GM13967"
"81974","DNLZ"
"81975","MIR761"
"81976","GM38366"
"81977","C8B"
"81978","GM37678"
"81979","IMPDH2"
"81980","CARD9"
"81981","PWWP2B"
"81982","KIF1C"
"81983","JAKMIP3"
"81984","AMZ1"
"81985","GM54860"
"81986","GM23343"
"81987","GM18153"
"81988","SLX4IP"
"81989","GM5471"
"81990","SCN8A"
"81991","GM45140"
"81992","GM16161"
"81993","CPNE9"
"81994","C8A"
"81995","GNA12"
"81996","NDUFAF3"
"81997","CARD11"
"81998","MUC2"
"81999","ANXA9"
"82000","ZFP446"
"82001","PCDH15"
"82002","GM55600"
"82003","MIR191"
"82004","MIR425"
"82005","DALRD3"
"82006","JAG1"
"82007","RRP36"
"82008","FYB2"
"82009","CERS2"
"82010","KLHDC3"
"82011","GM43935"
"82012","BRPF1"
"82013","SLC27A5"
"82014","GM56254"
"82015","GM56255"
"82016","SDK1"
"82017","GM12721"
"82018","GM28214"
"82019","PRKAA2"
"82020","GM14062"
"82021","BTBD3"
"82022","MIXL1"
"82023","GM8101"
"82024","ACBD3"
"82025","WDR6"
"82026","HACD4"
